
"Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:G900]"
"Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:2152:U900-3030]"
"Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:2152:U900-3030]"
"Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:2152:U900-3030]"
"Rybnik, ul. Zebrzydowicka 3 - pylon reklamowy Kaufland [SLK:BT20411:G900]"
"Rybnik, ul. Zebrzydowicka 3 - pylon reklamowy Kaufland [SLK:BT20411:G900]"
"Rybnik, ul. Zebrzydowicka 3 - pylon reklamowy Kaufland [SLK:BT20411:G900]"
"Rybnik, ul. Zebrzydowicka 3 - pylon reklamowy Kaufland [SLK:BT20411:2151:U900-3030]"
"Rybnik, ul. Zebrzydowicka 3 - pylon reklamowy Kaufland [SLK:BT20411:2151:U900-3030]"
"Rybnik, ul. Zebrzydowicka 3 - pylon reklamowy Kaufland [SLK:BT20411:2151:U900-3030]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:G900]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:G900]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:G900]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:2152:U900-3030]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:2152:U900-3030]"
"Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:2152:U900-3030]"
"Katowice, ul. Ścigały 14 - rurowy maszt na budynku ZEC S.A. [SLK:BT20424:2152:U900-3030]"
"Katowice, ul. Ścigały 14 - rurowy maszt na budynku ZEC S.A. [SLK:BT20424:2152:U900-3030]"
"Katowice, ul. Ścigały 14 - rurowy maszt na budynku ZEC S.A. [SLK:BT20424:2152:U900-3030]"
"Chorzów, ul. Składowa 30 - maszt P4 na terenie serwisu VOLVO [SLK:BT20426:2152:U900-3030]"
"Chorzów, ul. Składowa 30 - maszt P4 na terenie serwisu VOLVO [SLK:BT20426:2152:U900-3030]"
"Chorzów, ul. Składowa 30 - maszt P4 na terenie serwisu VOLVO [SLK:BT20426:2152:U900-3030]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:G900]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:G900]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:G900]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:G1800]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:G1800]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:G1800]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:2152:U900-3030]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:2152:U900-3030]"
"Chorzów, ul. Katowicka 47 - Silesia Office Center [SLK:BT20427:2152:U900-3030]"
"Zawiercie, ul. 11-go Listopada 2-4 - komin [SLK:BT20429:2151:U900-3030]"
"Zawiercie, ul. 11-go Listopada 2-4 - komin [SLK:BT20429:2151:U900-3030]"
"Zawiercie, ul. 11-go Listopada 2-4 - komin [SLK:BT20429:2151:U900-3030]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G900]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G900]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G900]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G1800]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G1800]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G1800]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:2152:U900-3030]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G1800]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:2152:U900-3030]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G1800]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:2152:U900-3030]"
"Czechowice-Dziedzice, ul. Narutowicza 38 - strunobetonowy maszt własny [SLK:BT20443:G1800]"
"Czechowice-Dziedzice, ul. Legionów 59 - dach budynku przemysłowego [SLK:BT20444:2152:U900-3030]"
"Czechowice-Dziedzice, ul. Legionów 59 - dach budynku przemysłowego [SLK:BT20444:2152:U900-3030]"
"Czechowice-Dziedzice, ul. Legionów 59 - dach budynku przemysłowego [SLK:BT20444:2152:U900-3030]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:G900]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:G900]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:G900]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:2152:U900-3030]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:2152:U900-3030]"
"Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:2152:U900-3030]"
"Mysłowice, ul. Generała Ziętka 116 - szkoła [SLK:BT20453:G1800]"
"Mysłowice, ul. Generała Ziętka 116 - szkoła [SLK:BT20453:G1800]"
"Mysłowice, ul. Generała Ziętka 116 - szkoła [SLK:BT20453:G1800]"
"Rybnik, ul. 1 Maja 26 - KWK Chwałowice [SLK:BT24571:2105:U900-3030]"
"Rybnik, ul. 1 Maja 26 - KWK Chwałowice [SLK:BT24571:2105:U900-3030]"
"Rybnik, ul. 1 Maja 26 - KWK Chwałowice [SLK:BT24571:2105:U900-3030]"
"Siemianowice Śląskie, ul. Szymanowskiego 11 - SP nr 16 [SLK:BT20459:G900]"
"Siemianowice Śląskie, ul. Szymanowskiego 11 - SP nr 16 [SLK:BT20459:G900]"
"Siemianowice Śląskie, ul. Szymanowskiego 11 - SP nr 16 [SLK:BT20459:G900]"
"Siemianowice Śląskie, ul. Szymanowskiego 11 - SP nr 16 [SLK:BT20459:2152:U900-3030]"
"Siemianowice Śląskie, ul. Szymanowskiego 11 - SP nr 16 [SLK:BT20459:2152:U900-3030]"
"Siemianowice Śląskie, ul. Szymanowskiego 11 - SP nr 16 [SLK:BT20459:2152:U900-3030]"
"Chorzów, ul. Katowicka 10 - strunobetonowy maszt T-Mobile [SLK:BT20461:G900]"
"Chorzów, ul. Katowicka 10 - strunobetonowy maszt T-Mobile [SLK:BT20461:G900]"
"Chorzów, ul. Katowicka 10 - strunobetonowy maszt T-Mobile [SLK:BT20461:G900]"
"Chorzów, ul. Katowicka 10 - strunobetonowy maszt T-Mobile [SLK:BT20461:2152:U900-3030]"
"Chorzów, ul. Katowicka 10 - strunobetonowy maszt T-Mobile [SLK:BT20461:2152:U900-3030]"
"Chorzów, ul. Katowicka 10 - strunobetonowy maszt T-Mobile [SLK:BT20461:2152:U900-3030]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:G900]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:G900]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:G900]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:2152:U900-3030]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:2152:U900-3030]"
"Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:2152:U900-3030]"
"Piekary Śląskie, ul. Skłodowskiej-Curie 83B - budynek MPEC [SLK:BT20472:G900]"
"Piekary Śląskie, ul. Skłodowskiej-Curie 83B - budynek MPEC [SLK:BT20472:G900]"
"Piekary Śląskie, ul. Skłodowskiej-Curie 83B - budynek MPEC [SLK:BT20472:G900]"
"Piekary Śląskie, ul. Skłodowskiej-Curie 83B - budynek MPEC [SLK:BT20472:2152:U900-3030]"
"Piekary Śląskie, ul. Skłodowskiej-Curie 83B - budynek MPEC [SLK:BT20472:2152:U900-3030]"
"Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:G900]"
"Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:G900]"
"Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:G900]"
"Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:2152:U900-3030]"
"Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:2152:U900-3030]"
"Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:2152:U900-3030]"
"Bielsko-Biała, ul. Partyzantów 63 - maszt na dachu magazynu Agata Meble [SLK:BT20486:2152:U900-3030]"
"Bielsko-Biała, ul. Partyzantów 63 - maszt na dachu magazynu Agata Meble [SLK:BT20486:2152:U900-3030]"
"Bielsko-Biała, ul. Partyzantów 63 - maszt na dachu magazynu Agata Meble [SLK:BT20486:2152:U900-3030]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:G900]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:G900]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:G900]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:2152:U900-3030]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:2152:U900-3030]"
"Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:2152:U900-3030]"
"Gliwice, ul. Ziemięcicka 69 - maszt PTK Centertel [SLK:BT20532:2152:U900-3030]"
"Gliwice, ul. Ziemięcicka 69 - maszt PTK Centertel [SLK:BT20532:2152:U900-3030]"
"Gliwice, ul. Ziemięcicka 69 - maszt PTK Centertel [SLK:BT20532:2152:U900-3030]"
"Gliwice, ul. Jana Pawła II 2 - budynek PZU [SLK:BT20539:2152:U900-3030]"
"Gliwice, ul. Jana Pawła II 2 - budynek PZU [SLK:BT20539:2152:U900-3030]"
"Gliwice, ul. Jana Pawła II 2 - budynek PZU [SLK:BT20539:2152:U900-3030]"
"Tworóg, ul. Kotowska - maszt PTK Centertel na terenie oczyszczalni ścieków [SLK:BT20540:2152:U900-3030]"
"Tworóg, ul. Kotowska - maszt PTK Centertel na terenie oczyszczalni ścieków [SLK:BT20540:2152:U900-3030]"
"Tworóg, ul. Kotowska - maszt PTK Centertel na terenie oczyszczalni ścieków [SLK:BT20540:2152:U900-3030]"
"Pszczyna, ul. Zdrojowa 2 - komin ciepłowni WZD [SLK:BT20542:2152:U900-3030]"
"Pszczyna, ul. Zdrojowa 2 - komin ciepłowni WZD [SLK:BT20542:2152:U900-3030]"
"Pszczyna, ul. Zdrojowa 2 - komin ciepłowni WZD [SLK:BT20542:2152:U900-3030]"
"Wodzisław Śląski, ul. Radlińska 72 - komin EC [SLK:BT20546:G1800]"
"Wodzisław Śląski, ul. Radlińska 72 - komin EC [SLK:BT20546:G1800]"
"Wodzisław Śląski, ul. Radlińska 72 - komin EC [SLK:BT20546:G1800]"
"Tychy, ul. Katowicka 182 - komin papierni [SLK:BT20548:G900]"
"Tychy, ul. Katowicka 182 - komin papierni [SLK:BT20548:G900]"
"Tychy, ul. Katowicka 182 - komin papierni [SLK:BT20548:G900]"
"Tychy, ul. Katowicka 182 - komin papierni [SLK:BT20548:2152:U900-3030]"
"Tychy, ul. Katowicka 182 - komin papierni [SLK:BT20548:2152:U900-3030]"
"Tychy, ul. Katowicka 182 - komin papierni [SLK:BT20548:2152:U900-3030]"
"Dąbrowa Górnicza, al. Zwycięstwa 97 - komin kotłowni [SLK:BT20551:2152:U900-3030]"
"Dąbrowa Górnicza, al. Zwycięstwa 97 - komin kotłowni [SLK:BT20551:2152:U900-3030]"
"Dąbrowa Górnicza, al. Zwycięstwa 97 - komin kotłowni [SLK:BT20551:2152:U900-3030]"
"Szczyrk, ul. Salmopolska 30 - OSW Gronie [SLK:BT20555:2152:U900-3030]"
"Szczyrk, ul. Salmopolska 30 - OSW Gronie [SLK:BT20555:2152:U900-3030]"
"Rybnik, ul. Wodzisławska 123 - Zespół Szkolno-Przedszkolny [SLK:BT20558:2151:U900-3030]"
"Rybnik, ul. Wodzisławska 123 - Zespół Szkolno-Przedszkolny [SLK:BT20558:2151:U900-3030]"
"Rybnik, ul. Wodzisławska 123 - Zespół Szkolno-Przedszkolny [SLK:BT20558:2151:U900-3030]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:G900]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:G900]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:G900]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:2152:U900-3030]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:2152:U900-3030]"
"Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:2152:U900-3030]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G900]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G900]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G900]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G1800]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G1800]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G1800]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:2152:U900-3030]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G1800]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:2152:U900-3030]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G1800]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:2152:U900-3030]"
"Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:G1800]"
"Bielsko-Biała, ul. Leszczyńska 20 - C.H. Gemini Park [SLK:BT20573:G900]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:G900]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:G900]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:G900]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:G900]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:2152:U900-3030]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:2152:U900-3030]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:2152:U900-3030]"
"Zabrze, ul. Roosevelta 81 - stadion Górnik Zabrze SSA [SLK:BT20576:2152:U900-3030]"
"Pyrzowice, ul. Wolnosci 90 - MPL Pyrzowice [SLK:BT20579:G900]"
"Pyrzowice, ul. Wolnosci 90 - MPL Pyrzowice [SLK:BT20579:G900]"
"Koszęcin, ul. Boronowska 100 - maszt Emitel - RCN [SLK:BT20584:2151:U900-3030]"
"Koszęcin, ul. Boronowska 100 - maszt Emitel - RCN [SLK:BT20584:2151:U900-3030]"
"Koszęcin, ul. Boronowska 100 - maszt Emitel - RCN [SLK:BT20584:2151:U900-3030]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:G900]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:G900]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:G900]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:2152:U900-3030]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:2152:U900-3030]"
"Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:2152:U900-3030]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:G900]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:G900]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:G900]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:2151:U900-3030]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:2151:U900-3030]"
"Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:2151:U900-3030]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:G900]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:G900]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:G900]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:G1800]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:G1800]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:G1800]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:2152:U900-3030]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:2152:U900-3030]"
"Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:2152:U900-3030]"
"Żernica, ul. Leopolda Miki 37 - komin kotłowni Zespołu Szkolno-Przedszkolnego [SLK:BT20608:G900]"
"Żernica, ul. Leopolda Miki 37 - komin kotłowni Zespołu Szkolno-Przedszkolnego [SLK:BT20608:G900]"
"Żernica, ul. Leopolda Miki 37 - komin kotłowni Zespołu Szkolno-Przedszkolnego [SLK:BT20608:G900]"
"Żernica, ul. Leopolda Miki 37 - komin kotłowni Zespołu Szkolno-Przedszkolnego [SLK:BT20608:2152:U900-3030]"
"Żernica, ul. Leopolda Miki 37 - komin kotłowni Zespołu Szkolno-Przedszkolnego [SLK:BT20608:2152:U900-3030]"
"Żernica, ul. Leopolda Miki 37 - komin kotłowni Zespołu Szkolno-Przedszkolnego [SLK:BT20608:2152:U900-3030]"
"Sosnowiec, ul. Naftowa - maszt własny przy OSKP [SLK:BT20614:G900]"
"Sosnowiec, ul. Naftowa - maszt własny przy OSKP [SLK:BT20614:G900]"
"Sosnowiec, ul. Naftowa - maszt własny przy OSKP [SLK:BT20614:G900]"
"Sosnowiec, ul. Naftowa - maszt własny przy OSKP [SLK:BT20614:2152:U900-3030]"
"Sosnowiec, ul. Naftowa - maszt własny przy OSKP [SLK:BT20614:2152:U900-3030]"
"Sosnowiec, ul. Naftowa - maszt własny przy OSKP [SLK:BT20614:2152:U900-3030]"
"Jankowice, ul. Świerklańska 91 - maszt własny teren PHU REMIX [SLK:BT20616:G900]"
"Jankowice, ul. Świerklańska 91 - maszt własny teren PHU REMIX [SLK:BT20616:G900]"
"Jankowice, ul. Świerklańska 91 - maszt własny teren PHU REMIX [SLK:BT20616:G900]"
"Jankowice, ul. Świerklańska 91 - maszt własny teren PHU REMIX [SLK:BT20616:2151:U900-3030]"
"Jankowice, ul. Świerklańska 91 - maszt własny teren PHU REMIX [SLK:BT20616:2151:U900-3030]"
"Jankowice, ul. Świerklańska 91 - maszt własny teren PHU REMIX [SLK:BT20616:2151:U900-3030]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:G900]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:G900]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:G900]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:2151:U900-3030]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:2151:U900-3030]"
"Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:2151:U900-3030]"
"Bieruń, ul. Nobla 1 - komin ZTS Nitron-Erg [SLK:BT20622:G900]"
"Bieruń, ul. Nobla 1 - komin ZTS Nitron-Erg [SLK:BT20622:G900]"
"Bieruń, ul. Nobla 1 - komin ZTS Nitron-Erg [SLK:BT20622:G900]"
"Bieruń, ul. Nobla 1 - komin ZTS Nitron-Erg [SLK:BT20622:2152:U900-3030]"
"Bieruń, ul. Nobla 1 - komin ZTS Nitron-Erg [SLK:BT20622:2152:U900-3030]"
"Bieruń, ul. Nobla 1 - komin ZTS Nitron-Erg [SLK:BT20622:2152:U900-3030]"
"Ustroń, ul. Cieszyńska 49 - maszt własny przy SKP [SLK:BT20623:G900]"
"Ustroń, ul. Cieszyńska 49 - maszt własny przy SKP [SLK:BT20623:G900]"
"Ustroń, ul. Cieszyńska 49 - maszt własny przy SKP [SLK:BT20623:G900]"
"Ustroń, ul. Cieszyńska 49 - maszt własny przy SKP [SLK:BT20623:2152:U900-3030]"
"Ustroń, ul. Cieszyńska 49 - maszt własny przy SKP [SLK:BT20623:2152:U900-3030]"
"Ustroń, ul. Cieszyńska 49 - maszt własny przy SKP [SLK:BT20623:2152:U900-3030]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:G900]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:G900]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:G900]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:2152:U900-3030]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:2152:U900-3030]"
"Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:2152:U900-3030]"
"Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:G900]"
"Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:G900]"
"Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:G900]"
"Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:2152:U900-3030]"
"Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:2152:U900-3030]"
"Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:2152:U900-3030]"
"Tychy, ul. Fabryczna 2 - dach budynku przemysłowego przy DK-1 [SLK:BT20630:2152:U900-3030]"
"Tychy, ul. Fabryczna 2 - dach budynku przemysłowego przy DK-1 [SLK:BT20630:2152:U900-3030]"
"Tychy, ul. Fabryczna 2 - dach budynku przemysłowego przy DK-1 [SLK:BT20630:2152:U900-3030]"
"Bytom, ul. Świętochłowicka 5 - maszt na budynku biurowym [SLK:BT20631:2152:U900-3030]"
"Bytom, ul. Świętochłowicka 5 - maszt na budynku biurowym [SLK:BT20631:2152:U900-3030]"
"Bytom, ul. Świętochłowicka 5 - maszt na budynku biurowym [SLK:BT20631:2152:U900-3030]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:G900]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:G900]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:G900]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:2152:U900-3030]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:2152:U900-3030]"
"Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:2152:U900-3030]"
"Ruda Śląska, ul. Tunkla 112 - KWK Polska-Wirek - szary komin [SLK:BT20633:G900]"
"Ruda Śląska, ul. Tunkla 112 - KWK Polska-Wirek - szary komin [SLK:BT20633:G900]"
"Ruda Śląska, ul. Tunkla 112 - KWK Polska-Wirek - szary komin [SLK:BT20633:G900]"
"Ruda Śląska, ul. Tunkla 112 - KWK Polska-Wirek - szary komin [SLK:BT20633:2152:U900-3030]"
"Ruda Śląska, ul. Tunkla 112 - KWK Polska-Wirek - szary komin [SLK:BT20633:2152:U900-3030]"
"Ruda Śląska, ul. Tunkla 112 - KWK Polska-Wirek - szary komin [SLK:BT20633:2152:U900-3030]"
"Ruda Śląska, ul. Oddziałów Młodzieży Powstańczej 14 - dach budynku ZOZ [SLK:BT20634:2152:U900-3030]"
"Ruda Śląska, ul. Oddziałów Młodzieży Powstańczej 14 - dach budynku ZOZ [SLK:BT20634:2152:U900-3030]"
"Ruda Śląska, ul. Oddziałów Młodzieży Powstańczej 14 - dach budynku ZOZ [SLK:BT20634:2152:U900-3030]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:G900]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:G900]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:G900]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:G900]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:2152:U900-3030]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:2152:U900-3030]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:2152:U900-3030]"
"Ruda Śląska, ul. Piastowska 16 - wieża kościoła p.w. Św. Jacka [SLK:BT20635:2152:U900-3030]"
"Sosnowiec, ul. Warszawska 13 - dach bloku mieszkalnego 10p. [SLK:BT20636:2152:U900-3030]"
"Sosnowiec, ul. Warszawska 13 - dach bloku mieszkalnego 10p. [SLK:BT20636:2152:U900-3030]"
"Sosnowiec, ul. Warszawska 13 - dach bloku mieszkalnego 10p. [SLK:BT20636:2152:U900-3030]"
"Sosnowiec, ul. Bohaterów Monte Cassino 30 - blok (10 p.) [SLK:BT20637:G900]"
"Sosnowiec, ul. Bohaterów Monte Cassino 30 - blok (10 p.) [SLK:BT20637:G900]"
"Sosnowiec, ul. Bohaterów Monte Cassino 30 - blok (10 p.) [SLK:BT20637:G900]"
"Sosnowiec, ul. Bohaterów Monte Cassino 30 - blok (10 p.) [SLK:BT20637:2152:U900-3030]"
"Sosnowiec, ul. Bohaterów Monte Cassino 30 - blok (10 p.) [SLK:BT20637:2152:U900-3030]"
"Sosnowiec, ul. Bohaterów Monte Cassino 30 - blok (10 p.) [SLK:BT20637:2152:U900-3030]"
"Bielsko-Biała, ul. Cieszyńska 79 - dach budynku TP S.A. [SLK:BT20638:G900]"
