LAT;LON;DESC
50.280556;19.014167;Katowice, ul. Mikusi‰skiego 8 - koòci¢à òw. J¢zefa [SLK:BT22673:G900]
50.280556;19.014167;Katowice, ul. Mikusi‰skiego 8 - koòci¢à òw. J¢zefa [SLK:BT22673:G900]
50.280556;19.014167;Katowice, ul. Mikusi‰skiego 8 - koòci¢à òw. J¢zefa [SLK:BT22673:G900]
50.280556;19.014167;Katowice, ul. Mikusi‰skiego 8 - koòci¢à òw. J¢zefa [SLK:BT22673:2152:U900-3030]
50.280556;19.014167;Katowice, ul. Mikusi‰skiego 8 - koòci¢à òw. J¢zefa [SLK:BT22673:2152:U900-3030]
50.280556;19.014167;Katowice, ul. Mikusi‰skiego 8 - koòci¢à òw. J¢zefa [SLK:BT22673:2152:U900-3030]
50.269444;19.037500;Katowice, ul. Markiefki 89 [SLK:BT22675:2152:U900-3030]
50.269444;19.037500;Katowice, ul. Markiefki 89 [SLK:BT22675:G900]
50.269444;19.037500;Katowice, ul. Markiefki 89 [SLK:BT22675:G900]
50.269444;19.037500;Katowice, ul. Markiefki 89 [SLK:BT22675:G900]
50.269444;19.037500;Katowice, ul. Markiefki 89 [SLK:BT22675:2152:U900-3030]
50.269444;19.037500;Katowice, ul. Markiefki 89 [SLK:BT22675:2152:U900-3030]
50.095278;18.214444;Racib¢rz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:G900]
50.095278;18.214444;Racib¢rz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:G900]
50.095278;18.214444;Racib¢rz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:G900]
50.095278;18.215000;Racib¢rz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:2151:U900-3030]
50.095278;18.215000;Racib¢rz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:2151:U900-3030]
50.095278;18.215000;Racib¢rz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:2151:U900-3030]
50.082500;18.207778;Racib¢rz, ul. Warszawska 29 - wieæa koòcioàa pw. Najòwi©tszego Serca Pana Jezusa [SLK:BT22678:G900]
50.082500;18.207778;Racib¢rz, ul. Warszawska 29 - wieæa koòcioàa pw. Najòwi©tszego Serca Pana Jezusa [SLK:BT22678:G900]
50.082500;18.207778;Racib¢rz, ul. Warszawska 29 - wieæa koòcioàa pw. Najòwi©tszego Serca Pana Jezusa [SLK:BT22678:G900]
50.082500;18.207778;Racib¢rz, ul. Warszawska 29 - wieæa koòcioàa pw. Najòwi©tszego Serca Pana Jezusa [SLK:BT22678:2151:U900-3030]
50.082500;18.207778;Racib¢rz, ul. Warszawska 29 - wieæa koòcioàa pw. Najòwi©tszego Serca Pana Jezusa [SLK:BT22678:2151:U900-3030]
50.082500;18.207778;Racib¢rz, ul. Warszawska 29 - wieæa koòcioàa pw. Najòwi©tszego Serca Pana Jezusa [SLK:BT22678:2151:U900-3030]
50.302222;19.096667;Czelad´, ul. Nowopogo‰ska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:G900]
50.302222;19.096667;Czelad´, ul. Nowopogo‰ska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:G900]
50.302222;19.096667;Czelad´, ul. Nowopogo‰ska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:G900]
50.302222;19.096667;Czelad´, ul. Nowopogo‰ska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:2152:U900-3030]
50.302222;19.096667;Czelad´, ul. Nowopogo‰ska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:2152:U900-3030]
50.302222;19.096667;Czelad´, ul. Nowopogo‰ska 227 - Piaski - budynek firmy PEG (dawna kopalnia Saturn) [SLK:BT22686:2152:U900-3030]
50.304722;18.735556;Zabrze, ul. Zaolzia‰ska 17 [SLK:BT22688:G900]
50.304722;18.735556;Zabrze, ul. Zaolzia‰ska 17 [SLK:BT22688:G900]
50.304722;18.735556;Zabrze, ul. Zaolzia‰ska 17 [SLK:BT22688:G900]
50.305278;18.768889;Zabrze, ul. Wolnosci 196 - wieæa koscioàa [SLK:BT22689:G900]
50.305278;18.768889;Zabrze, ul. Wolnosci 196 - wieæa koscioàa [SLK:BT22689:G900]
50.305278;18.768889;Zabrze, ul. Wolnosci 196 - wieæa koscioàa [SLK:BT22689:G900]
50.305278;18.768889;Zabrze, ul. Wolnosci 196 - wieæa koscioàa [SLK:BT22689:2152:U900-3030]
50.305278;18.768889;Zabrze, ul. Wolnosci 196 - wieæa koscioàa [SLK:BT22689:2152:U900-3030]
50.305278;18.768889;Zabrze, ul. Wolnosci 196 - wieæa koscioàa [SLK:BT22689:2152:U900-3030]
50.300278;18.783056;Zabrze, ul. 3 Maja 13-15 - dach budynku Samodzielnego Publicznego Szpitala Klinicznego Nr 1 [SLK:BT22690:G900]
50.300278;18.783056;Zabrze, ul. 3 Maja 13-15 - dach budynku Samodzielnego Publicznego Szpitala Klinicznego Nr 1 [SLK:BT22690:G900]
50.300278;18.783056;Zabrze, ul. 3 Maja 13-15 - dach budynku Samodzielnego Publicznego Szpitala Klinicznego Nr 1 [SLK:BT22690:G900]
50.300278;18.783056;Zabrze, ul. 3 Maja 13-15 - dach budynku Samodzielnego Publicznego Szpitala Klinicznego Nr 1 [SLK:BT22690:2152:U900-3030]
50.300278;18.783056;Zabrze, ul. 3 Maja 13-15 - dach budynku Samodzielnego Publicznego Szpitala Klinicznego Nr 1 [SLK:BT22690:2152:U900-3030]
50.300278;18.783056;Zabrze, ul. 3 Maja 13-15 - dach budynku Samodzielnego Publicznego Szpitala Klinicznego Nr 1 [SLK:BT22690:2152:U900-3030]
50.288056;18.789444;Zabrze, ul. 3 Maja 91 - mobilny maszt wàasny [SLK:BT22692:G900]
50.288056;18.789444;Zabrze, ul. 3 Maja 91 - mobilny maszt wàasny [SLK:BT22692:G900]
50.288056;18.789444;Zabrze, ul. 3 Maja 91 - mobilny maszt wàasny [SLK:BT22692:G900]
50.288056;18.789444;Zabrze, ul. 3 Maja 91 - mobilny maszt wàasny [SLK:BT22692:2152:U900-3030]
50.288056;18.789444;Zabrze, ul. 3 Maja 91 - mobilny maszt wàasny [SLK:BT22692:2152:U900-3030]
50.288056;18.789444;Zabrze, ul. 3 Maja 91 - mobilny maszt wàasny [SLK:BT22692:2152:U900-3030]
50.202222;19.277500;Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:G900]
50.202222;19.277500;Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:G900]
50.202222;19.277500;Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:G900]
50.202222;19.277500;Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:2152:U900-3030]
50.202222;19.277500;Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:2152:U900-3030]
50.202222;19.277500;Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:2152:U900-3030]
49.823056;19.050833;Bielsko-Biaàa, ul. 11 Listopada 34 - kamienica (elewacja) [SLK:BT22702:G900]
49.823056;19.050833;Bielsko-Biaàa, ul. 11 Listopada 34 - kamienica (elewacja) [SLK:BT22702:G900]
50.796389;19.119722;Cz©stochowa, ul. 1 Maja 19 - komin Weànopolu [SLK:BT22708:G900]
50.796389;19.119722;Cz©stochowa, ul. 1 Maja 19 - komin Weànopolu [SLK:BT22708:G900]
50.796389;19.119722;Cz©stochowa, ul. 1 Maja 19 - komin Weànopolu [SLK:BT22708:G900]
50.796389;19.119722;Cz©stochowa, ul. 1 Maja 19 - komin Weànopolu [SLK:BT22708:2151:U900-3030]
50.796389;19.119722;Cz©stochowa, ul. 1 Maja 19 - komin Weànopolu [SLK:BT22708:2151:U900-3030]
50.796389;19.119722;Cz©stochowa, ul. 1 Maja 19 - komin Weànopolu [SLK:BT22708:2151:U900-3030]
50.102500;19.017222;Tychy, ul. Fabryczna 11 - dach budynku biurowego [SLK:BT22714:G1800]
50.102500;19.017222;Tychy, ul. Fabryczna 11 - dach budynku biurowego [SLK:BT22714:G1800]
50.102500;19.017222;Tychy, ul. Fabryczna 11 - dach budynku biurowego [SLK:BT22714:G1800]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:G900]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:G900]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:G900]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:G900]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:2152:U900-3030]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:2152:U900-3030]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:2152:U900-3030]
50.295278;19.247222;Sosnowiec, ul. Armii Krajowej 77 - koòci¢à [SLK:BT22715:2152:U900-3030]
50.384722;18.944722;Piekary ól•skie, ul. Wyzwolenia 6 - kamienica [SLK:BT22717:G900]
50.384722;18.944722;Piekary ól•skie, ul. Wyzwolenia 6 - kamienica [SLK:BT22717:G900]
50.384722;18.944722;Piekary ól•skie, ul. Wyzwolenia 6 - kamienica [SLK:BT22717:G900]
50.363889;18.986111;Piekary ól•skie, ul. Marii Curie Skàodowskiej 59c - budynek mieszkalny [SLK:BT22718:G900]
50.363889;18.986111;Piekary ól•skie, ul. Marii Curie Skàodowskiej 59c - budynek mieszkalny [SLK:BT22718:G900]
50.363889;18.986111;Piekary ól•skie, ul. Marii Curie Skàodowskiej 59c - budynek mieszkalny [SLK:BT22718:2152:U900-3030]
50.363889;18.986111;Piekary ól•skie, ul. Marii Curie Skàodowskiej 59c - budynek mieszkalny [SLK:BT22718:2152:U900-3030]
50.325556;18.931389;Bytom, ul. Cyryla i Metodego 38 - przychodnia [SLK:BT22721:G900]
50.325556;18.931389;Bytom, ul. Cyryla i Metodego 38 - przychodnia [SLK:BT22721:G900]
50.325556;18.931389;Bytom, ul. Cyryla i Metodego 38 - przychodnia [SLK:BT22721:G900]
50.165278;19.241111;Jaworzno, ul. Zwyci©stwa - wieæa telekomunikacyjna [SLK:BT22731:G900]
50.165278;19.241111;Jaworzno, ul. Zwyci©stwa - wieæa telekomunikacyjna [SLK:BT22731:G900]
50.165278;19.241111;Jaworzno, ul. Zwyci©stwa - wieæa telekomunikacyjna [SLK:BT22731:2152:U900-3030]
50.165278;19.241111;Jaworzno, ul. Zwyci©stwa - wieæa telekomunikacyjna [SLK:BT22731:2152:U900-3030]
50.161111;19.313056;Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:G900]
50.161111;19.313056;Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:G900]
50.161111;19.313056;Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:G900]
50.161111;19.313056;Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:2152:U900-3030]
50.161111;19.313056;Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:2152:U900-3030]
50.161111;19.313056;Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:2152:U900-3030]
50.021111;19.109444;Wola, komin dawnej kopalni [SLK:BT22733:G900]
50.021111;19.109444;Wola, komin dawnej kopalni [SLK:BT22733:G900]
50.021111;19.109444;Wola, komin dawnej kopalni [SLK:BT22733:G900]
50.021111;19.109444;Wola, komin dawnej kopalni [SLK:BT22733:2105:U900-3030]
50.021111;19.109444;Wola, komin dawnej kopalni [SLK:BT22733:2105:U900-3030]
50.021111;19.109444;Wola, komin dawnej kopalni [SLK:BT22733:2105:U900-3030]
50.808056;19.169444;Cz©stochowa, ul. Legion¢w 63 - budynek TRW [SLK:BT22741:G900]
50.808056;19.169444;Cz©stochowa, ul. Legion¢w 63 - budynek TRW [SLK:BT22741:G900]
50.808056;19.169444;Cz©stochowa, ul. Legion¢w 63 - budynek TRW [SLK:BT22741:G900]
50.808056;19.169444;Cz©stochowa, ul. Legion¢w 63 - budynek TRW [SLK:BT22741:2151:U900-3030]
50.808056;19.169444;Cz©stochowa, ul. Legion¢w 63 - budynek TRW [SLK:BT22741:2151:U900-3030]
50.808056;19.169444;Cz©stochowa, ul. Legion¢w 63 - budynek TRW [SLK:BT22741:2151:U900-3030]
50.692222;18.935278;D©bowa G¢ra, D©bowa G¢ra 1 - maszt wàasny [SLK:BT22748:G900]
50.692222;18.935278;D©bowa G¢ra, D©bowa G¢ra 1 - maszt wàasny [SLK:BT22748:G900]
50.692222;18.935278;D©bowa G¢ra, D©bowa G¢ra 1 - maszt wàasny [SLK:BT22748:G900]
50.692222;18.935278;D©bowa G¢ra, D©bowa G¢ra 1 - maszt wàasny [SLK:BT22748:2151:U900-3030]
50.692222;18.935278;D©bowa G¢ra, D©bowa G¢ra 1 - maszt wàasny [SLK:BT22748:2151:U900-3030]
50.692222;18.935278;D©bowa G¢ra, D©bowa G¢ra 1 - maszt wàasny [SLK:BT22748:2151:U900-3030]
50.711667;19.017778;R©kszowice, maszt T-Mobile [SLK:BT22749:G900]
50.711667;19.017778;R©kszowice, maszt T-Mobile [SLK:BT22749:G900]
50.711667;19.017778;R©kszowice, maszt T-Mobile [SLK:BT22749:G900]
50.711667;19.017778;R©kszowice, maszt T-Mobile [SLK:BT22749:2151:U900-3030]
50.711667;19.017778;R©kszowice, maszt T-Mobile [SLK:BT22749:2151:U900-3030]
50.711667;19.017778;R©kszowice, maszt T-Mobile [SLK:BT22749:2151:U900-3030]
50.629722;18.994167;Kamienica ól•ska, ul. Cz©stochowska 1 - maszt wàasny [SLK:BT22750:G900]
50.629722;18.994167;Kamienica ól•ska, ul. Cz©stochowska 1 - maszt wàasny [SLK:BT22750:G900]
50.629722;18.994167;Kamienica ól•ska, ul. Cz©stochowska 1 - maszt wàasny [SLK:BT22750:G900]
50.629722;18.994167;Kamienica ól•ska, ul. Cz©stochowska 1 - maszt wàasny [SLK:BT22750:2151:U900-3030]
50.629722;18.994167;Kamienica ól•ska, ul. Cz©stochowska 1 - maszt wàasny [SLK:BT22750:2151:U900-3030]
50.629722;18.994167;Kamienica ól•ska, ul. Cz©stochowska 1 - maszt wàasny [SLK:BT22750:2151:U900-3030]
50.614722;18.903056;Strzebi‰, ul. Lubliniecka 47 - koòci¢à [SLK:BT22751:G900]
50.614722;18.903056;Strzebi‰, ul. Lubliniecka 47 - koòci¢à [SLK:BT22751:G900]
50.614722;18.903056;Strzebi‰, ul. Lubliniecka 47 - koòci¢à [SLK:BT22751:2151:U900-3030]
50.614722;18.903056;Strzebi‰, ul. Lubliniecka 47 - koòci¢à [SLK:BT22751:2151:U900-3030]
50.585556;18.810556;Brusiek, maszt wàasny [SLK:BT22752:G900]
50.585556;18.810556;Brusiek, maszt wàasny [SLK:BT22752:G900]
50.585556;18.810556;Brusiek, maszt wàasny [SLK:BT22752:G900]
50.585556;18.810556;Brusiek, maszt wàasny [SLK:BT22752:2151:U900-3030]
50.585556;18.810556;Brusiek, maszt wàasny [SLK:BT22752:2151:U900-3030]
50.585556;18.810556;Brusiek, maszt wàasny [SLK:BT22752:2151:U900-3030]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:G900]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:G900]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:G900]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:G1800]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:G1800]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:G1800]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:2152:U900-3030]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:2152:U900-3030]
49.781389;18.646667;Zamarski, maszt wàasny [SLK:BT22754:2152:U900-3030]
49.749722;18.630000;Cieszyn, pl. Teatralny 13 - kamienica [SLK:BT22755:G900]
49.749722;18.630000;Cieszyn, pl. Teatralny 13 - kamienica [SLK:BT22755:G900]
49.749722;18.630000;Cieszyn, pl. Teatralny 13 - kamienica [SLK:BT22755:G900]
49.749722;18.630000;Cieszyn, pl. Teatralny 13 - kamienica [SLK:BT22755:G1800]
49.749722;18.630000;Cieszyn, pl. Teatralny 13 - kamienica [SLK:BT22755:G1800]
49.749722;18.630000;Cieszyn, pl. Teatralny 13 - kamienica [SLK:BT22755:G1800]
49.721667;18.629722;Cieszyn, ul. Reymonta 73 - maszt wàasny [SLK:BT22756:G900]
49.726389;18.691389;Dzi©giel¢w, Dzi©giel¢w 257 - maszt na budynku Ewangelickiego Domu Opieki EMAUS [SLK:BT22757:G900]
49.726389;18.691389;Dzi©giel¢w, Dzi©giel¢w 257 - maszt na budynku Ewangelickiego Domu Opieki EMAUS [SLK:BT22757:G900]
49.726389;18.691389;Dzi©giel¢w, Dzi©giel¢w 257 - maszt na budynku Ewangelickiego Domu Opieki EMAUS [SLK:BT22757:2152:U900-3030]
49.726389;18.691389;Dzi©giel¢w, Dzi©giel¢w 257 - maszt na budynku Ewangelickiego Domu Opieki EMAUS [SLK:BT22757:2152:U900-3030]
49.734167;18.740000;Golesz¢w, ul. Wolnoòci 8 - koòci¢à [SLK:BT22758:G900]
49.734167;18.740000;Golesz¢w, ul. Wolnoòci 8 - koòci¢à [SLK:BT22758:G900]
49.734167;18.740000;Golesz¢w, ul. Wolnoòci 8 - koòci¢à [SLK:BT22758:G900]
49.734167;18.740000;Golesz¢w, ul. Wolnoòci 8 - koòci¢à [SLK:BT22758:2152:U900-3030]
49.734167;18.740000;Golesz¢w, ul. Wolnoòci 8 - koòci¢à [SLK:BT22758:2152:U900-3030]
49.734167;18.740000;Golesz¢w, ul. Wolnoòci 8 - koòci¢à [SLK:BT22758:2152:U900-3030]
49.698333;18.718056;Leszna G¢rna, maszt wàasny [SLK:BT22759:G900]
49.698333;18.718056;Leszna G¢rna, maszt wàasny [SLK:BT22759:G900]
49.698333;18.718056;Leszna G¢rna, maszt wàasny [SLK:BT22759:G900]
49.715556;18.753889;Cisownica, Cisownica 32 - koòci¢à [SLK:BT22760:G900]
49.715556;18.753889;Cisownica, Cisownica 32 - koòci¢à [SLK:BT22760:G900]
49.715556;18.753889;Cisownica, Cisownica 32 - koòci¢à [SLK:BT22760:2151:U900-3030]
49.715556;18.753889;Cisownica, Cisownica 32 - koòci¢à [SLK:BT22760:2151:U900-3030]
49.828889;18.655278;Ko‰czyce Wielkie, ul. Olszaka 32 - maszt wàasny [SLK:BT22761:G900]
49.828889;18.655278;Ko‰czyce Wielkie, ul. Olszaka 32 - maszt wàasny [SLK:BT22761:G900]
49.828889;18.655278;Ko‰czyce Wielkie, ul. Olszaka 32 - maszt wàasny [SLK:BT22761:G900]
49.828889;18.655278;Ko‰czyce Wielkie, ul. Olszaka 32 - maszt wàasny [SLK:BT22761:2152:U900-3030]
49.828889;18.655278;Ko‰czyce Wielkie, ul. Olszaka 32 - maszt wàasny [SLK:BT22761:2152:U900-3030]
49.828889;18.655278;Ko‰czyce Wielkie, ul. Olszaka 32 - maszt wàasny [SLK:BT22761:2152:U900-3030]
50.445278;18.656111;ùubie, ul. 1 Maja 12 - koòci¢à [SLK:BT22770:G900]
50.445278;18.656111;ùubie, ul. 1 Maja 12 - koòci¢à [SLK:BT22770:G900]
50.445278;18.656111;ùubie, ul. 1 Maja 12 - koòci¢à [SLK:BT22770:G900]
50.445278;18.656111;ùubie, ul. 1 Maja 12 - koòci¢à [SLK:BT22770:2152:U900-3030]
50.445278;18.656111;ùubie, ul. 1 Maja 12 - koòci¢à [SLK:BT22770:2152:U900-3030]
50.445278;18.656111;ùubie, ul. 1 Maja 12 - koòci¢à [SLK:BT22770:2152:U900-3030]
50.510000;18.605833;Wielowieò, ul. Parkowa - maszt wàasny [SLK:BT22771:G900]
50.510000;18.605833;Wielowieò, ul. Parkowa - maszt wàasny [SLK:BT22771:G900]
50.510000;18.605833;Wielowieò, ul. Parkowa - maszt wàasny [SLK:BT22771:G900]
50.510000;18.605833;Wielowieò, ul. Parkowa - maszt wàasny [SLK:BT22771:2152:U900-3030]
50.510000;18.605833;Wielowieò, ul. Parkowa - maszt wàasny [SLK:BT22771:2152:U900-3030]
50.510000;18.605833;Wielowieò, ul. Parkowa - maszt wàasny [SLK:BT22771:2152:U900-3030]
51.040278;18.740833;Parzymiechy, ul. Cz©stochowska 6 - maszt telekomunikacyjny [SLK:BT22792:G900]
51.040278;18.740833;Parzymiechy, ul. Cz©stochowska 6 - maszt telekomunikacyjny [SLK:BT22792:G900]
51.040278;18.740833;Parzymiechy, ul. Cz©stochowska 6 - maszt telekomunikacyjny [SLK:BT22792:G900]
51.040278;18.740833;Parzymiechy, ul. Cz©stochowska 6 - maszt telekomunikacyjny [SLK:BT22792:2151:U900-3030]
51.040278;18.740833;Parzymiechy, ul. Cz©stochowska 6 - maszt telekomunikacyjny [SLK:BT22792:2151:U900-3030]
51.040278;18.740833;Parzymiechy, ul. Cz©stochowska 6 - maszt telekomunikacyjny [SLK:BT22792:2151:U900-3030]
50.953889;18.817222;Opat¢w, ul. Koòciuszki [SLK:BT22793:G900]
50.953889;18.817222;Opat¢w, ul. Koòciuszki [SLK:BT22793:G900]
50.953889;18.817222;Opat¢w, ul. Koòciuszki [SLK:BT22793:G900]
50.953889;18.817222;Opat¢w, ul. Koòciuszki - maszt telekomunikacyjny [SLK:BT22793:2151:U900-3030]
50.953889;18.817222;Opat¢w, ul. Koòciuszki - maszt telekomunikacyjny [SLK:BT22793:2151:U900-3030]
50.953889;18.817222;Opat¢w, ul. Koòciuszki - maszt telekomunikacyjny [SLK:BT22793:2151:U900-3030]
51.040556;18.946111;Pop¢w, maszt PTK Centertel [SLK:BT22794:G900]
51.040556;18.946111;Pop¢w, maszt PTK Centertel [SLK:BT22794:G900]
51.040556;18.946111;Pop¢w, maszt PTK Centertel [SLK:BT22794:G900]
51.040556;18.946111;Pop¢w, maszt PTK Centertel [SLK:BT22794:2151:U900-3030]
51.040556;18.946111;Pop¢w, maszt PTK Centertel [SLK:BT22794:2151:U900-3030]
51.040556;18.946111;Pop¢w, maszt PTK Centertel [SLK:BT22794:2151:U900-3030]
50.561111;19.360000;Myszk¢w, ul. Partyzant¢w 21 - kratownica po kominie [SLK:BT22801:G900]
50.561111;19.360000;Myszk¢w, ul. Partyzant¢w 21 - kratownica po kominie [SLK:BT22801:G900]
50.561111;19.360000;Myszk¢w, ul. Partyzant¢w 21 - kratownica po kominie [SLK:BT22801:G900]
50.561111;19.360000;Myszk¢w, ul. Partyzant¢w 21 - kratownica po kominie [SLK:BT22801:2151:U900-3030]
50.561111;19.360000;Myszk¢w, ul. Partyzant¢w 21 - kratownica po kominie [SLK:BT22801:2151:U900-3030]
50.561111;19.360000;Myszk¢w, ul. Partyzant¢w 21 - kratownica po kominie [SLK:BT22801:2151:U900-3030]
50.178889;18.886111;Mikoà¢w, ul. Gliwicka 3 - C.H. Auchan [SLK:BT22809:G900]
50.178889;18.886111;Mikoà¢w, ul. Gliwicka 3 - C.H. Auchan [SLK:BT22809:G900]
50.178889;18.886111;Mikoà¢w, ul. Gliwicka 3 - C.H. Auchan [SLK:BT22809:2152:U900-3030]
50.178889;18.886111;Mikoà¢w, ul. Gliwicka 3 - C.H. Auchan [SLK:BT22809:2152:U900-3030]
50.168611;18.896944;Mikoà¢w, ul. Ωwirki i Wigury 6 - dach budynku [SLK:BT22810:G900]
50.168611;18.896944;Mikoà¢w, ul. Ωwirki i Wigury 6 - dach budynku [SLK:BT22810:G900]
50.168611;18.896944;Mikoà¢w, ul. Ωwirki i Wigury 6 - dach budynku [SLK:BT22810:G900]
50.168611;18.896944;Mikoà¢w, ul. Ωwirki i Wigury 6 - dach budynku [SLK:BT22810:2152:U900-3030]
50.168611;18.896944;Mikoà¢w, ul. Ωwirki i Wigury 6 - dach budynku [SLK:BT22810:2152:U900-3030]
50.168611;18.896944;Mikoà¢w, ul. Ωwirki i Wigury 6 - dach budynku [SLK:BT22810:2152:U900-3030]
50.140556;18.869167;ùaziska G¢rne, ul. Wyszy‰skiego 12 - koòci¢à [SLK:BT22811:G900]
50.140556;18.869167;ùaziska G¢rne, ul. Wyszy‰skiego 12 - koòci¢à [SLK:BT22811:G900]
50.140556;18.869167;ùaziska G¢rne, ul. Wyszy‰skiego 12 - koòci¢à [SLK:BT22811:G900]
50.140556;18.869167;ùaziska G¢rne, ul. Wyszy‰skiego 12 - koòci¢à [SLK:BT22811:2152:U900-3030]
50.140556;18.869167;ùaziska G¢rne, ul. Wyszy‰skiego 12 - koòci¢à [SLK:BT22811:2152:U900-3030]
50.140556;18.869167;ùaziska G¢rne, ul. Wyszy‰skiego 12 - koòci¢à [SLK:BT22811:2152:U900-3030]
50.103889;18.882222;Gosty‰, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:G900]
50.103889;18.882222;Gosty‰, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:G900]
50.103889;18.882222;Gosty‰, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:G900]
50.103889;18.882222;Gosty‰, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:2152:U900-3030]
50.103889;18.882222;Gosty‰, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:2152:U900-3030]
50.103889;18.882222;Gosty‰, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:2152:U900-3030]
49.729444;19.403889;Koco‰, maszt wàasny [SLK:BT22813:G900]
49.729444;19.403889;Koco‰, maszt wàasny [SLK:BT22813:G900]
49.729444;19.403889;Koco‰, maszt wàasny [SLK:BT22813:2152:U900-3030]
49.729444;19.403889;Koco‰, maszt wàasny [SLK:BT22813:2152:U900-3030]
49.728611;19.274722;ù©kawica - Okrajnik, strunobetonowy maszt T-Mobile [SLK:BT22814:G900]
49.728611;19.274722;ù©kawica - Okrajnik, strunobetonowy maszt T-Mobile [SLK:BT22814:G900]
49.728611;19.274722;ù©kawica - Okrajnik, strunobetonowy maszt T-Mobile [SLK:BT22814:G900]
49.728611;19.274722;ù©kawica - Okrajnik, strunobetonowy maszt T-Mobile [SLK:BT22814:2152:U900-3030]
49.728611;19.274722;ù©kawica - Okrajnik, strunobetonowy maszt T-Mobile [SLK:BT22814:2152:U900-3030]
49.728611;19.274722;ù©kawica - Okrajnik, strunobetonowy maszt T-Mobile [SLK:BT22814:2152:U900-3030]
50.971944;19.065556;Ostrowy n. Oksz•, ul. Brzozowa 3 - maszt wàasny [SLK:BT22819:G900]
50.971944;19.065556;Ostrowy n. Oksz•, ul. Brzozowa 3 - maszt wàasny [SLK:BT22819:G900]
50.971944;19.065556;Ostrowy n. Oksz•, ul. Brzozowa 3 - maszt wàasny [SLK:BT22819:G900]
50.971944;19.065556;Ostrowy n. Oksz•, ul. Brzozowa 3 - maszt wàasny [SLK:BT22819:2151:U900-3030]
50.971944;19.065556;Ostrowy n. Oksz•, ul. Brzozowa 3 - maszt wàasny [SLK:BT22819:2151:U900-3030]
50.971944;19.065556;Ostrowy n. Oksz•, ul. Brzozowa 3 - maszt wàasny [SLK:BT22819:2151:U900-3030]
50.540000;19.580556;Kroczyce - Lgota Murowana, maszt PTK Centertel [SLK:BT22821:G900]
